SaleID,DateTime,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity,TotalSales
12006049,02-04-2023 13:53,D0028,Dorzolamide,Immunosuppressant,28,2023-05,2,56
12006049,02-04-2023 13:53,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-03,8,1104
12006049,02-04-2023 13:53,D0024,Lubiprostone,Gastrointestinal,27,2024-03,6,162
12006049,02-04-2023 13:53,D0065,Trazodone,Psychotropic,45,2023-11,10,450
12006050,02-04-2023 13:54,D0069,Linagliptin,Diabetes,78,2023-10,10,780
12006051,02-04-2023 13:55,D0042,Saxagliptin,Antibiotic,189,2024-01,3,567
12006051,02-04-2023 13:55,D0093,Docusate,Neurological,70,2024-02,3,210
12006051,02-04-2023 13:55,D0069,Linagliptin,Diabetes,78,2024-02,2,156
12006052,02-04-2023 13:56,D0083,Gabapentin,Analgesic,170,2023-07,2,340
12006052,02-04-2023 13:56,D0036,Famotidine,Antihistamine,87,2023-05,8,696
12006052,02-04-2023 13:56,D0049,Metoprolol,Diabetes,66,2023-06,7,462
12006052,02-04-2023 13:56,D0062,Prednisone,Antihistamine,75,2023-11,4,300
12006052,02-04-2023 13:56,D0088,Furosemide,Hormonal,138,2023-05,2,276
12006053,02-04-2023 13:57,D0060,Rosuvastatin,Psychotropic,86,2023-11,4,344
12006053,02-04-2023 13:57,D0062,Prednisone,Antihistamine,75,2023-07,10,750
12006053,02-04-2023 13:57,D0033,Levothyroxine,Oncology,31,2023-09,5,155
12006054,02-04-2023 13:58,D0019,Amiodarone,Psychotropic,127,2024-02,6,762
12006054,02-04-2023 13:58,D0056,Zolpidem,Antifungal,122,2024-02,3,366
12006054,02-04-2023 13:58,D0083,Acetaminophen,Neurological,75,2023-10,5,375
12006054,02-04-2023 13:58,D0029,Nebivolol,Immunosuppressant,79,2023-10,3,237
12006055,02-04-2023 13:59,D0051,Olmesartan,Analgesic,170,2024-01,1,170
12006056,02-04-2023 14:00,D0049,Donepezil,Antiviral,184,2023-12,6,1104
12006056,02-04-2023 14:00,D0019,Warfarin,Antibiotic,28,2024-01,6,168
12006056,02-04-2023 14:00,D0003,Glipizide,Dermatological,97,2023-10,5,485
12006056,02-04-2023 14:00,D0088,Fluoxetine,Antihistamine,56,2023-09,2,112
12006056,02-04-2023 14:00,D0095,Tiagabine,Respiratory,96,2023-12,2,192
12006057,02-04-2023 14:01,D0068,Aripiprazole,Hormonal,183,2023-12,7,1281
12006058,02-04-2023 14:02,D0062,Prednisone,Antihistamine,75,2023-12,8,600
12006058,02-04-2023 14:02,D0068,Tetracycline,Immunosuppressant,149,2023-09,6,894
12006059,02-04-2023 14:03,D0034,Naproxen,Respiratory,50,2024-03,3,150
12006059,02-04-2023 14:03,D0091,Ranitidine,Diabetes,185,2023-08,1,185
12006060,02-04-2023 14:04,D0051,Olmesartan,Analgesic,170,2023-06,4,680
12006061,02-04-2023 14:05,D0004,Duloxetine,Neurological,156,2023-06,9,1404
12006061,02-04-2023 14:05,D0052,Clonazepam,Oncology,181,2023-09,1,181
12006061,02-04-2023 14:05,D0081,Propranolol,Gastrointestinal,140,2024-02,8,1120
12006061,02-04-2023 14:05,D0058,Losartan,Psychotropic,126,2023-10,6,756
12006062,02-04-2023 14:06,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-01,3,414
12006062,02-04-2023 14:06,D0088,Fluoxetine,Antihistamine,56,2023-08,3,168
12006063,02-04-2023 14:07,D0065,Trazodone,Psychotropic,45,2023-08,6,270
12006063,02-04-2023 14:07,D0012,Ibuprofen,Gastrointestinal,84,2023-05,7,588
12006064,02-04-2023 14:08,D0024,Irbesartan,Immunosuppressant,102,2024-02,6,612
12006064,02-04-2023 14:08,D0080,Carvedilol,Antifungal,176,2023-07,6,1056
12006064,02-04-2023 14:08,D0017,Polyethylene Glycol,Diabetes,111,2023-07,4,444
12006064,02-04-2023 14:08,D0018,Bimatoprost,Oncology,66,2023-12,9,594
12006064,02-04-2023 14:08,D0029,Meloxicam,Antifungal,128,2023-09,6,768
12006065,02-04-2023 14:09,D0010,Tramadol,Oncology,43,2024-02,1,43
12006065,02-04-2023 14:09,D0099,Omeprazole,Psychotropic,116,2024-01,3,348
12006065,02-04-2023 14:09,D0095,Tiagabine,Respiratory,96,2023-07,5,480
12006065,02-04-2023 14:09,D0018,Simvastatin,Respiratory,124,2024-02,5,620
12006065,02-04-2023 14:09,D0029,Meloxicam,Antifungal,128,2023-11,5,640
12006066,02-04-2023 14:10,D0080,Carvedilol,Antifungal,176,2024-01,3,528
12006066,02-04-2023 14:10,D0012,Ibuprofen,Gastrointestinal,84,2024-03,8,672
12006066,02-04-2023 14:10,D0063,Selegiline,Neurological,82,2023-09,5,410
12006066,02-04-2023 14:10,D0073,Doxycycline,Cardiovascular,188,2023-08,4,752
12006067,02-04-2023 14:11,D0026,Senna,Immunosuppressant,46,2024-03,10,460
12006068,02-04-2023 14:12,D0021,Atorvastatin,Immunosuppressant,70,2023-05,7,490
12006068,02-04-2023 14:12,D0095,Valsartan,Oncology,44,2023-12,10,440
12006068,02-04-2023 14:12,D0071,Insulin Glargine,Dermatological,46,2023-10,4,184
12006069,02-04-2023 14:13,D0067,Clindamycin,Respiratory,189,2023-07,9,1701
12006070,02-04-2023 14:14,D0079,Topiramate,Hormonal,29,2023-06,7,203
12006070,02-04-2023 14:14,D0010,Pravastatin,Dermatological,62,2023-06,6,372
12006070,02-04-2023 14:14,D0061,Fexofenadine,Hormonal,54,2024-02,1,54
12006070,02-04-2023 14:14,D0050,Lansoprazole,Analgesic,34,2023-10,9,306
12006070,02-04-2023 14:14,D0081,Propranolol,Gastrointestinal,140,2024-01,8,1120
12006071,02-04-2023 14:15,D0032,Esomeprazole,Gastrointestinal,138,2023-10,6,828
12006071,02-04-2023 14:15,D0073,Quetiapine,Oncology,41,2023-12,5,205
12006071,02-04-2023 14:15,D0093,Galantamine,Immunosuppressant,165,2023-06,3,495
12006072,02-04-2023 14:16,D0059,Venlafaxine,Dermatological,58,2023-05,4,232
12006072,02-04-2023 14:16,D0017,Polyethylene Glycol,Diabetes,111,2023-05,8,888
12006072,02-04-2023 14:16,D0095,Tiagabine,Respiratory,96,2023-06,3,288
12006072,02-04-2023 14:16,D0024,Irbesartan,Immunosuppressant,102,2023-10,8,816
12006073,02-04-2023 14:17,D0004,Levetiracetam,Immunosuppressant,184,2023-10,5,920
12006074,02-04-2023 14:18,D0091,Ranitidine,Diabetes,185,2024-03,3,555
12006074,02-04-2023 14:18,D0030,Montelukast,Dermatological,93,2023-10,3,279
12006074,02-04-2023 14:18,D0021,Atorvastatin,Immunosuppressant,70,2023-08,4,280
12006074,02-04-2023 14:18,D0004,Duloxetine,Neurological,156,2023-07,10,1560
12006075,02-04-2023 14:19,D0013,Travoprost,Dermatological,198,2024-03,1,198
12006076,02-04-2023 14:20,D0001,Amlodipine,Antiviral,160,2024-01,9,1440
12006076,02-04-2023 14:20,D0080,Carvedilol,Antifungal,176,2024-03,8,1408
12006076,02-04-2023 14:20,D0004,Levetiracetam,Immunosuppressant,184,2024-02,6,1104
12006076,02-04-2023 14:20,D0085,Pantoprazole,Immunosuppressant,50,2024-03,8,400
12006076,02-04-2023 14:20,D0075,Diclofenac,Neurological,148,2023-06,7,1036
12006077,02-04-2023 14:21,D0068,Tetracycline,Immunosuppressant,149,2023-06,6,894
12006077,02-04-2023 14:21,D0042,Saxagliptin,Antibiotic,189,2023-11,2,378
12006077,02-04-2023 14:21,D0030,Allopurinol,Gastrointestinal,123,2023-10,3,369
12006078,02-04-2023 14:22,D0060,Rosuvastatin,Psychotropic,86,2023-07,4,344
12006078,02-04-2023 14:22,D0077,Digoxin,Antibiotic,186,2023-09,3,558
12006078,02-04-2023 14:22,D0008,Levofloxacin,Analgesic,150,2023-07,6,900
12006079,02-04-2023 14:23,D0051,Ciprofloxacin,Psychotropic,106,2023-12,9,954
12006079,02-04-2023 14:23,D0017,Polyethylene Glycol,Diabetes,111,2023-06,3,333
12006079,02-04-2023 14:23,D0033,Cetirizine,Respiratory,193,2023-07,9,1737
12006079,02-04-2023 14:23,D0068,Tetracycline,Immunosuppressant,149,2023-07,7,1043
12006079,02-04-2023 14:23,D0019,Amiodarone,Psychotropic,127,2024-01,4,508
12006080,02-04-2023 14:24,D0095,Tiagabine,Respiratory,96,2024-01,3,288
12006080,02-04-2023 14:24,D0033,Mirtazapine,Antiviral,158,2024-01,4,632
12006080,02-04-2023 14:24,D0017,Polyethylene Glycol,Diabetes,111,2024-02,9,999
12006080,02-04-2023 14:24,D0010,Tramadol,Oncology,43,2023-11,2,86
12006081,02-04-2023 14:25,D0051,Ciprofloxacin,Psychotropic,106,2023-09,8,848
12006081,02-04-2023 14:25,D0034,Memantine,Cardiovascular,142,2024-01,7,994
12006081,02-04-2023 14:25,D0006,Escitalopram,Diabetes,110,2023-05,6,660
12006081,02-04-2023 14:25,D0018,Bimatoprost,Oncology,66,2023-08,9,594
12006081,02-04-2023 14:25,D0060,Rosuvastatin,Psychotropic,86,2023-10,5,430
12006082,02-04-2023 14:26,D0083,Gabapentin,Analgesic,170,2023-07,8,1360
12006082,02-04-2023 14:26,D0076,Enalapril,Antiviral,112,2024-01,8,896
12006082,02-04-2023 14:26,D0059,Sertraline,Diabetes,200,2023-09,4,800
12006083,02-04-2023 14:27,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-01,10,1380
12006084,02-04-2023 14:28,D0052,Cephalexin,Antibiotic,64,2023-11,6,384
12006084,02-04-2023 14:28,D0061,Fexofenadine,Hormonal,54,2023-09,6,324
12006084,02-04-2023 14:28,D0079,Topiramate,Hormonal,29,2023-10,1,29
12006084,02-04-2023 14:28,D0099,Omeprazole,Psychotropic,116,2023-11,9,1044
12006084,02-04-2023 14:28,D0019,Amiodarone,Psychotropic,127,2023-11,5,635
12006085,02-04-2023 14:29,D0079,Bisacodyl,Oncology,84,2023-10,4,336
12006085,02-04-2023 14:29,D0063,Selegiline,Neurological,82,2024-01,4,328
12006085,02-04-2023 14:29,D0050,Lansoprazole,Analgesic,34,2023-06,4,136
12006085,02-04-2023 14:29,D0076,Enalapril,Antiviral,112,2024-03,5,560
12006086,02-04-2023 14:30,D0056,Lactulose,Hormonal,184,2023-07,5,920
12006086,02-04-2023 14:30,D0029,Nebivolol,Immunosuppressant,79,2023-10,10,790
12006086,02-04-2023 14:30,D0071,Insulin Glargine,Dermatological,46,2023-11,9,414
12006087,02-04-2023 14:31,D0029,Alprazolam,Analgesic,141,2023-08,4,564
12006087,02-04-2023 14:31,D0008,Levofloxacin,Analgesic,150,2023-06,2,300
12006087,02-04-2023 14:31,D0075,Risperidone,Antibiotic,129,2023-06,1,129
12006087,02-04-2023 14:31,D0056,Lactulose,Hormonal,184,2023-12,10,1840
12006087,02-04-2023 14:31,D0068,Aripiprazole,Hormonal,183,2024-03,7,1281
12006088,02-04-2023 14:32,D0059,Sertraline,Diabetes,200,2023-09,5,1000
12006088,02-04-2023 14:32,D0069,Linagliptin,Diabetes,78,2023-08,7,546
12006088,02-04-2023 14:32,D0060,Rosuvastatin,Psychotropic,86,2023-09,8,688
12006089,02-04-2023 14:33,D0052,Cephalexin,Antibiotic,64,2024-01,1,64
12006089,02-04-2023 14:33,D0080,Carvedilol,Antifungal,176,2023-10,2,352
12006089,02-04-2023 14:33,D0065,Trazodone,Psychotropic,45,2023-10,3,135
12006090,02-04-2023 14:34,D0034,Naproxen,Respiratory,50,2023-09,1,50
12006090,02-04-2023 14:34,D0061,Fexofenadine,Hormonal,54,2023-11,9,486
12006090,02-04-2023 14:34,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-03,1,138
12006090,02-04-2023 14:34,D0033,Levothyroxine,Oncology,31,2024-02,1,31
12006091,02-04-2023 14:35,D0068,Tetracycline,Immunosuppressant,149,2023-06,2,298
12006091,02-04-2023 14:35,D0077,Digoxin,Antibiotic,186,2024-04,8,1488
12006092,02-04-2023 14:36,D0063,Selegiline,Neurological,82,2023-12,7,574
12006093,02-04-2023 14:37,D0026,Senna,Immunosuppressant,46,2023-09,3,138
12006094,02-04-2023 14:38,D0071,Fenofibrate,Hormonal,115,2023-08,3,345
12006094,02-04-2023 14:38,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-09,1,164
12006094,02-04-2023 14:38,D0068,Aripiprazole,Hormonal,183,2023-07,3,549
12006094,02-04-2023 14:38,D0093,Docusate,Neurological,70,2024-01,8,560
12006094,02-04-2023 14:38,D0062,Prednisone,Antihistamine,75,2023-05,6,450
12006095,02-04-2023 14:39,D0066,Latanoprost,Psychotropic,177,2023-05,7,1239
12006095,02-04-2023 14:39,D0100,Sitagliptin,Psychotropic,194,2023-09,1,194
12006095,02-04-2023 14:39,D0050,Lansoprazole,Analgesic,34,2023-12,4,136
12006095,02-04-2023 14:39,D0064,Azithromycin,Psychotropic,191,2023-11,7,1337
12006096,02-04-2023 14:40,D0051,Ciprofloxacin,Psychotropic,106,2024-03,5,530
12006097,02-04-2023 14:41,D0052,Clonazepam,Oncology,181,2023-10,9,1629
12006097,02-04-2023 14:41,D0010,Tramadol,Oncology,43,2023-11,8,344
12006097,02-04-2023 14:41,D0026,Senna,Immunosuppressant,46,2024-01,6,276
12006097,02-04-2023 14:41,D0066,Latanoprost,Psychotropic,177,2023-07,7,1239
12006097,02-04-2023 14:41,D0049,Metoprolol,Diabetes,66,2024-03,1,66
12006098,02-04-2023 14:42,D0049,Metoprolol,Diabetes,66,2023-08,9,594
12006098,02-04-2023 14:42,D0092,Timolol,Respiratory,169,2023-05,2,338
12006098,02-04-2023 14:42,D0091,Metformin,Analgesic,56,2023-07,7,392
12006099,02-04-2023 14:43,D0010,Pravastatin,Dermatological,62,2023-10,8,496
12006100,02-04-2023 14:44,D0071,Insulin Glargine,Dermatological,46,2023-08,4,184
12006100,02-04-2023 14:44,D0098,Tamsulosin,Oncology,122,2023-06,9,1098
12006100,02-04-2023 14:44,D0023,Nitroglycerin,Oncology,144,2023-09,6,864
12006101,02-04-2023 14:45,D0065,Trazodone,Psychotropic,45,2023-09,7,315
12006101,02-04-2023 14:45,D0028,Dorzolamide,Immunosuppressant,28,2024-03,2,56
12006102,02-04-2023 14:46,D0019,Amiodarone,Psychotropic,127,2023-05,4,508
12006102,02-04-2023 14:46,D0010,Pravastatin,Dermatological,62,2024-01,4,248
12006102,02-04-2023 14:46,D0049,Metoprolol,Diabetes,66,2023-08,8,528
12006103,02-04-2023 14:47,D0059,Sertraline,Diabetes,200,2023-11,4,800
12006103,02-04-2023 14:47,D0021,Atorvastatin,Immunosuppressant,70,2024-01,9,630
12006103,02-04-2023 14:47,D0008,Levofloxacin,Analgesic,150,2024-01,9,1350
12006103,02-04-2023 14:47,D0013,Travoprost,Dermatological,198,2023-07,1,198
12006103,02-04-2023 14:47,D0001,Amlodipine,Antiviral,160,2023-06,9,1440
12006104,02-04-2023 14:48,D0017,Polyethylene Glycol,Diabetes,111,2023-11,1,111
12006104,02-04-2023 14:48,D0070,Sildenafil,Hormonal,39,2024-02,2,78
12006104,02-04-2023 14:48,D0021,Clopidogrel,Antiviral,78,2024-02,9,702
12006104,02-04-2023 14:48,D0073,Quetiapine,Oncology,41,2023-05,5,205
12006104,02-04-2023 14:48,D0041,Lorazepam,Neurological,149,2024-03,9,1341
12006105,02-04-2023 14:49,D0085,Pantoprazole,Immunosuppressant,50,2023-09,6,300
12006105,02-04-2023 14:49,D0079,Bisacodyl,Oncology,84,2024-01,4,336
12006105,02-04-2023 14:49,D0065,Trazodone,Psychotropic,45,2023-06,1,45
12006105,02-04-2023 14:49,D0068,Tetracycline,Immunosuppressant,149,2023-11,9,1341
12006105,02-04-2023 14:49,D0005,Brimonidine,Hormonal,156,2024-01,7,1092
12006106,02-04-2023 14:50,D0095,Valsartan,Oncology,44,2024-02,1,44
12006106,02-04-2023 14:50,D0100,Sitagliptin,Psychotropic,194,2023-08,3,582
12006107,02-04-2023 14:51,D0070,Sildenafil,Hormonal,39,2023-08,3,117
12006107,02-04-2023 14:51,D0034,Naproxen,Respiratory,50,2024-01,10,500
12006107,02-04-2023 14:51,D0004,Levetiracetam,Immunosuppressant,184,2023-08,3,552
12006107,02-04-2023 14:51,D0029,Oxycodone,Cardiovascular,87,2023-08,10,870
12006108,02-04-2023 14:52,D0065,Trazodone,Psychotropic,45,2023-07,8,360
12006108,02-04-2023 14:52,D0022,Amoxicillin,Cardiovascular,31,2023-09,10,310
12006108,02-04-2023 14:52,D0071,Insulin Glargine,Dermatological,46,2024-01,8,368
12006108,02-04-2023 14:52,D0034,Naproxen,Respiratory,50,2023-08,1,50
12006108,02-04-2023 14:52,D0080,Carvedilol,Antifungal,176,2023-11,2,352
12006109,02-04-2023 14:53,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-01,5,690
12006110,02-04-2023 14:54,D0077,Digoxin,Antibiotic,186,2023-12,7,1302
12006110,02-04-2023 14:54,D0075,Risperidone,Antibiotic,129,2023-07,4,516
12006110,02-04-2023 14:54,D0092,Timolol,Respiratory,169,2024-01,8,1352
12006110,02-04-2023 14:54,D0033,Mirtazapine,Antiviral,158,2023-12,1,158
12006111,02-04-2023 14:55,D0048,Citalopram,Immunosuppressant,187,2023-08,8,1496
12006111,02-04-2023 14:55,D0029,Alprazolam,Analgesic,141,2023-09,3,423
12006112,02-04-2023 14:56,D0006,Escitalopram,Diabetes,110,2023-07,9,990
12006113,02-04-2023 14:57,D0018,Simvastatin,Respiratory,124,2023-07,2,248
12006113,02-04-2023 14:57,D0059,Sertraline,Diabetes,200,2024-01,8,1600
12006114,02-04-2023 14:58,D0059,Sertraline,Diabetes,200,2023-10,8,1600
12006114,02-04-2023 14:58,D0021,Clopidogrel,Antiviral,78,2023-05,1,78
12006115,02-04-2023 14:59,D0083,Gabapentin,Analgesic,170,2024-02,8,1360
12006115,02-04-2023 14:59,D0048,Citalopram,Immunosuppressant,187,2024-01,1,187
12006116,02-04-2023 15:00,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-01,3,414
12006116,02-04-2023 15:00,D0026,Senna,Immunosuppressant,46,2023-09,5,230
12006116,02-04-2023 15:00,D0022,Amoxicillin,Cardiovascular,31,2023-08,2,62
12006116,02-04-2023 15:00,D0030,Montelukast,Dermatological,93,2023-05,6,558
12006117,02-04-2023 15:01,D0029,Nebivolol,Immunosuppressant,79,2023-06,6,474
12006117,02-04-2023 15:01,D0003,Glipizide,Dermatological,97,2023-08,9,873
12006118,02-04-2023 15:02,D0033,Mirtazapine,Antiviral,158,2024-01,1,158
12006118,02-04-2023 15:02,D0019,Warfarin,Antibiotic,28,2023-10,9,252
12006118,02-04-2023 15:02,D0065,Trazodone,Psychotropic,45,2023-06,4,180
12006118,02-04-2023 15:02,D0085,Rivastigmine,Hormonal,72,2023-06,10,720
12006118,02-04-2023 15:02,D0048,Citalopram,Immunosuppressant,187,2024-01,3,561
12006119,02-04-2023 15:03,D0076,Enalapril,Antiviral,112,2023-06,5,560
12006119,02-04-2023 15:03,D0083,Pioglitazone,Diabetes,129,2023-12,2,258
12006119,02-04-2023 15:03,D0023,Nitroglycerin,Oncology,144,2024-03,10,1440
12006119,02-04-2023 15:03,D0008,Levofloxacin,Analgesic,150,2024-02,5,750
12006119,02-04-2023 15:03,D0060,Lamotrigine,Antihistamine,166,2024-01,8,1328
12006120,02-04-2023 15:04,D0059,Venlafaxine,Dermatological,58,2024-01,6,348
12006120,02-04-2023 15:04,D0006,Escitalopram,Diabetes,110,2024-03,4,440
12006120,02-04-2023 15:04,D0060,Rosuvastatin,Psychotropic,86,2024-04,6,516
12006121,02-04-2023 15:05,D0036,Famotidine,Antihistamine,87,2024-01,6,522
12006122,02-04-2023 15:06,D0029,Oxycodone,Cardiovascular,87,2023-05,4,348
12006122,02-04-2023 15:06,D0073,Quetiapine,Oncology,41,2024-03,6,246
12006122,02-04-2023 15:06,D0023,Nitroglycerin,Oncology,144,2023-07,9,1296
12006123,02-04-2023 15:07,D0063,Selegiline,Neurological,82,2023-11,10,820
12006123,02-04-2023 15:07,D0093,Galantamine,Immunosuppressant,165,2023-10,9,1485
12006123,02-04-2023 15:07,D0083,Gabapentin,Analgesic,170,2023-09,10,1700
12006123,02-04-2023 15:07,D0029,Oxycodone,Cardiovascular,87,2024-02,7,609
12006124,02-04-2023 15:08,D0061,Fexofenadine,Hormonal,54,2023-05,9,486
12006124,02-04-2023 15:08,D0030,Allopurinol,Gastrointestinal,123,2024-04,2,246
12006124,02-04-2023 15:08,D0060,Rosuvastatin,Psychotropic,86,2023-10,3,258
12006124,02-04-2023 15:08,D0080,Carvedilol,Antifungal,176,2023-09,2,352
12006124,02-04-2023 15:08,D0093,Lisinopril,Antiviral,164,2024-02,7,1148
12006125,02-04-2023 15:09,D0029,Oxycodone,Cardiovascular,87,2023-11,5,435
12006125,02-04-2023 15:09,D0098,Tamsulosin,Oncology,122,2023-08,4,488
12006125,02-04-2023 15:09,D0033,Levothyroxine,Oncology,31,2024-02,5,155
12006126,02-04-2023 15:10,D0004,Duloxetine,Neurological,156,2024-01,3,468
12006126,02-04-2023 15:10,D0059,Sertraline,Diabetes,200,2024-03,7,1400
12006126,02-04-2023 15:10,D0023,Nitroglycerin,Oncology,144,2023-10,2,288
12006126,02-04-2023 15:10,D0075,Risperidone,Antibiotic,129,2023-06,2,258
12006127,02-04-2023 15:11,D0018,Bimatoprost,Oncology,66,2023-08,4,264
12006127,02-04-2023 15:11,D0023,Nitroglycerin,Oncology,144,2024-03,4,576
12006127,02-04-2023 15:11,D0083,Gabapentin,Analgesic,170,2023-07,6,1020
12006127,02-04-2023 15:11,D0088,Bupropion,Respiratory,27,2024-01,7,189
12006128,02-04-2023 15:12,D0018,Simvastatin,Respiratory,124,2023-07,8,992
12006128,02-04-2023 15:12,D0060,Lamotrigine,Antihistamine,166,2023-10,3,498
12006128,02-04-2023 15:12,D0076,Enalapril,Antiviral,112,2024-03,9,1008
12006129,02-04-2023 15:13,D0060,Lamotrigine,Antihistamine,166,2023-12,3,498
12006129,02-04-2023 15:13,D0100,Sitagliptin,Psychotropic,194,2023-11,5,970
12006130,02-04-2023 15:14,D0010,Pravastatin,Dermatological,62,2023-05,8,496
12006131,02-04-2023 15:15,D0019,Amiodarone,Psychotropic,127,2023-11,8,1016
12006131,02-04-2023 15:15,D0013,Travoprost,Dermatological,198,2024-02,7,1386
12006131,02-04-2023 15:15,D0026,Senna,Immunosuppressant,46,2023-07,10,460
12006132,02-04-2023 15:16,D0068,Aripiprazole,Hormonal,183,2024-02,1,183
12006133,02-04-2023 15:17,D0083,Acetaminophen,Neurological,75,2023-11,3,225
12006134,02-04-2023 15:18,D0085,Pantoprazole,Immunosuppressant,50,2023-12,3,150
12006135,02-04-2023 15:19,D0019,Warfarin,Antibiotic,28,2023-11,7,196
12006135,02-04-2023 15:19,D0052,Cephalexin,Antibiotic,64,2023-05,10,640
12006135,02-04-2023 15:19,D0041,Lorazepam,Neurological,149,2023-06,4,596
12006136,02-04-2023 15:20,D0026,Senna,Immunosuppressant,46,2023-09,9,414
12006136,02-04-2023 15:20,D0079,Bisacodyl,Oncology,84,2024-03,4,336
12006136,02-04-2023 15:20,D0036,Famotidine,Antihistamine,87,2023-05,2,174
12006137,02-04-2023 15:21,D0093,Lisinopril,Antiviral,164,2023-09,5,820
12006138,02-04-2023 15:22,D0093,Galantamine,Immunosuppressant,165,2024-03,4,660
12006138,02-04-2023 15:22,D0032,Esomeprazole,Gastrointestinal,138,2023-07,4,552
12006138,02-04-2023 15:22,D0065,Trazodone,Psychotropic,45,2023-06,7,315
12006139,02-04-2023 15:23,D0012,Ibuprofen,Gastrointestinal,84,2023-12,10,840
12006139,02-04-2023 15:23,D0063,Selegiline,Neurological,82,2023-10,10,820
12006139,02-04-2023 15:23,D0065,Trazodone,Psychotropic,45,2024-02,4,180
12006139,02-04-2023 15:23,D0077,Digoxin,Antibiotic,186,2023-12,2,372
12006139,02-04-2023 15:23,D0006,Escitalopram,Diabetes,110,2023-12,9,990
12006140,02-04-2023 15:24,D0029,Nebivolol,Immunosuppressant,79,2023-08,7,553
12006141,02-04-2023 15:25,D0081,Propranolol,Gastrointestinal,140,2023-05,2,280
12006141,02-04-2023 15:25,D0006,Escitalopram,Diabetes,110,2023-08,10,1100
12006142,02-04-2023 15:26,D0095,Tiagabine,Respiratory,96,2023-10,9,864
12006142,02-04-2023 15:26,D0010,Tramadol,Oncology,43,2023-07,6,258
12006143,02-04-2023 15:27,D0033,Mirtazapine,Antiviral,158,2023-12,7,1106
12006143,02-04-2023 15:27,D0068,Tetracycline,Immunosuppressant,149,2023-10,10,1490
12006143,02-04-2023 15:27,D0083,Pioglitazone,Diabetes,129,2023-09,4,516
12006144,02-04-2023 15:28,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-02,8,1312
12006145,02-04-2023 15:29,D0083,Acetaminophen,Neurological,75,2023-05,3,225
12006145,02-04-2023 15:29,D0075,Diclofenac,Neurological,148,2024-03,3,444
12006146,02-04-2023 15:30,D0001,Amlodipine,Antiviral,160,2023-09,1,160
12006146,02-04-2023 15:30,D0029,Oxycodone,Cardiovascular,87,2024-04,7,609
12006146,02-04-2023 15:30,D0075,Diclofenac,Neurological,148,2024-03,7,1036
12006146,02-04-2023 15:30,D0050,Lansoprazole,Analgesic,34,2024-02,1,34
12006147,02-04-2023 15:31,D0004,Duloxetine,Neurological,156,2023-07,1,156
12006148,02-04-2023 15:32,D0066,Latanoprost,Psychotropic,177,2023-08,6,1062
12006148,02-04-2023 15:32,D0059,Venlafaxine,Dermatological,58,2023-08,7,406
